-237,-32,-0.15,0.03,0.3,-11,2,-0.007,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,56169,1024,0.0225,9e-4,0.09,121,4,49000000000000005e-21,0.010000000000000002,1e-6,1e-6,1e-6,1e-6,0,0,0,0,1e-6,0,0,0,-3.506557897319982,-1.2039728043259361,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17320508075688773,0.5477225575051661,0,1.4142135623730951,0,0,0,0,0,0,0,0,0,0,0
-104,-60,0.3,0.09,0.8,-10,-4,-0.007,-0.2,-9e-4,-9e-4,-9e-4,-9e-4,0,0,-2e-4,0,-9e-4,10816,3600,0.09,0.0081,0.6400000000000001,100,16,49000000000000005e-21,0.04000000000000001,81e-8,81e-8,81e-8,81e-8,0,0,4e-8,0,81e-8,0,0,-1.2039728043259361,-2.407945608651872,-0.2231435513142097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5477225575051661,0.3,0.8944271909999159,0,0,0,0,0,0,0,0,0,0,0,0,0
-165,-63,0.16,0.1,1,-10,-7,-0.014,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,27225,3969,0.0256,0.010000000000000002,1,100,49,0.00019600000000000002,0.010000000000000002,1e-6,1e-6,1e-6,1e-6,0,0,0,0,1e-6,0,0,-1.8325814637483102,-2.3025850929940455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.31622776601683794,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108,-70,-0.4,0.01,-0.6,-11,6,0.003,-0.2,-8e-4,-8e-4,-8e-4,-8e-4,0,0,1e-4,0,-8e-4,11664,4900,0.16000000000000003,1e-4,0.36,121,36,9e-6,0.04000000000000001,64e-8,64e-8,64e-8,64e-8,0,0,1e-8,0,64e-8,4.68213122712422,0,0,-4.605170185988091,0,0,1.791759469228055,-5.809142990314028,0,0,0,0,0,0,0,-9.210340371976182,0,0,10.392304845413264,0,0,0.1,0,0,2.449489742783178,0.05477225575051661,0,0,0,0,0,0,0,0.01,0,0
51,-52,0.18,0.1,-1.5,-12,-4,0.004,-0.1,-8e-4,-8e-4,-8e-4,-8e-4,0,0,0,0,-8e-4,2601,2704,0.0324,0.010000000000000002,2.25,144,16,16e-6,0.010000000000000002,64e-8,64e-8,64e-8,64e-8,0,0,0,0,64e-8,3.9318256327243257,0,-1.7147984280919268,-2.3025850929940455,0,0,0,-5.521460917862246,0,0,0,0,0,0,0,0,0,0,7.14142842854285,0,0.4242640687119285,0.31622776601683794,0,0,0,0.06324555320336758,0,0,0,0,0,0,0,0,0,0
-43,-52,0.19,0.18,-1.2,-12,-13,-0.005,-0.3,-9e-4,-9e-4,-9e-4,-9e-4,0,0,0,0,-9e-4,1849,2704,0.0361,0.0324,1.44,144,169,25e-6,0.09,81e-8,81e-8,81e-8,81e-8,0,0,0,0,81e-8,0,0,-1.6607312068216509,-1.7147984280919268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43588989435406733,0.4242640687119285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-368,-71,0.03,0.12,-0.8,-12,-7,-0.002,-0.2,-8e-4,-8e-4,-8e-4,-8e-4,0,0,0,0,-8e-4,135424,5041,9e-4,0.0144,0.6400000000000001,144,49,4e-6,0.04000000000000001,64e-8,64e-8,64e-8,64e-8,0,0,0,0,64e-8,0,0,-3.506557897319982,-2.120263536200091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17320508075688773,0.34641016151377546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,-85,0.13,-0.11,-0.5,-11,17,0.003,-0.3,-8e-4,-7e-4,-7e-4,-7e-4,-2e-4,0,0,0,-7e-4,3364,7225,0.016900000000000002,0.0121,0.25,121,289,9e-6,0.09,64e-8,49e-8,49e-8,49e-8,4e-8,0,0,0,49e-8,4.060443010546419,0,-2.0402208285265546,0,0,0,2.833213344056216,-5.809142990314028,0,0,0,0,0,0,0,0,0,0,7.615773105863909,0,0.36055512754639896,0,0,0,4.123105625617661,0.05477225575051661,0,0,0,0,0,0,0,0,0,0
376,-73,0.01,-0.04,-0.3,-11,8,-0.006,-0.1,-9e-4,-9e-4,-9e-4,-9e-4,0,0,0,0,-9e-4,141376,5329,1e-4,0.0016,0.09,121,64,36e-6,0.010000000000000002,81e-8,81e-8,81e-8,81e-8,0,0,0,0,81e-8,5.929589143389895,0,-4.605170185988091,0,0,0,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,0,19.390719429665317,0,0.1,0,0,0,2.8284271247461903,0,0,0,0,0,0,0,0,0,0,0
501,-41,-0.19,0.04,-0.7,-12,1,-0.005,-0.1,-8e-4,-8e-4,-8e-4,-9e-4,0,0,1e-4,0,-9e-4,251001,1681,0.0361,0.0016,0.48999999999999994,144,1,25e-6,0.010000000000000002,64e-8,64e-8,64e-8,81e-8,0,0,1e-8,0,81e-8,6.2166061010848646,0,0,-3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,-9.210340371976182,0,0,22.38302928559939,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0
556,-25,-0.08,0.03,-0.9,-12,4,0.009,-0.3,-6e-4,-6e-4,-6e-4,-6e-4,0,0,0,0,-6e-4,309136,625,0.0064,9e-4,0.81,144,16,8099999999999999e-20,0.09,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,0,0,0,0,35999999999999994e-23,6.320768294250582,0,0,-3.506557897319982,0,0,1.3862943611198906,-4.710530701645918,0,0,0,0,0,0,0,0,0,0,23.57965224510319,0,0,0.17320508075688773,0,0,2,0.09486832980505137,0,0,0,0,0,0,0,0,0,0
-131,12,0.06,0.19,0.1,-11,-15,-0.01,-0.2,-9e-4,-9e-4,-9e-4,-9e-4,0,0,0,0,-9e-4,17161,144,0.0036,0.0361,0.010000000000000002,121,225,1e-4,0.04000000000000001,81e-8,81e-8,81e-8,81e-8,0,0,0,0,81e-8,0,2.4849066497880004,-2.8134107167600364,-1.6607312068216509,-2.3025850929940455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4641016151377544,0.2449489742783178,0.43588989435406733,0.31622776601683794,0,0,0,0,0,0,0,0,0,0,0,0,0
-275,2,-0.13,0.07,0,-11,-4,-0.008,0.2,-8e-4,-8e-4,-8e-4,-9e-4,0,0,1e-4,0,-9e-4,75625,4,0.016900000000000002,0.004900000000000001,0,121,16,64e-6,0.04000000000000001,64e-8,64e-8,64e-8,81e-8,0,0,1e-8,0,81e-8,0,0.6931471805599453,0,-2.659260036932778,0,0,0,0,-1.6094379124341003,0,0,0,0,0,0,-9.210340371976182,0,0,0,1.4142135623730951,0,0.2645751311064591,0,0,0,0,0.4472135954999579,0,0,0,0,0,0,0.01,0,0
-130,-15,-0.2,0.02,-0.9,-12,4,-0.001,-0.1,-8e-4,-8e-4,-8e-4,-8e-4,0,0,0,0,-8e-4,16900,225,0.04000000000000001,4e-4,0.81,144,16,1e-6,0.010000000000000002,64e-8,64e-8,64e-8,64e-8,0,0,0,0,64e-8,0,0,0,-3.912023005428146,0,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414213562373095,0,0,2,0,0,0,0,0,0,0,0,0,0,0
199,-14,0.04,-0.04,-1.2,-12,10,0.007,-0.2,-7e-4,-7e-4,-7e-4,-7e-4,0,0,0,0,-7e-4,39601,196,0.0016,0.0016,1.44,144,100,49000000000000005e-21,0.04000000000000001,49e-8,49e-8,49e-8,49e-8,0,0,0,0,49e-8,5.293304824724492,0,-3.2188758248682006,0,0,0,2.302585092994046,-4.961845129926823,0,0,0,0,0,0,0,0,0,0,14.106735979665885,0,0.2,0,0,0,3.1622776601683795,0.08366600265340755,0,0,0,0,0,0,0,0,0,0
93,7,0.25,0.09,0,-11,-5,0.001,-0.1,-8e-4,-7e-4,-7e-4,-7e-4,-2e-4,0,0,0,-7e-4,8649,49,0.0625,0.0081,0,121,25,1e-6,0.010000000000000002,64e-8,49e-8,49e-8,49e-8,4e-8,0,0,0,49e-8,4.532599493153256,1.9459101490553132,-1.3862943611198906,-2.407945608651872,0,0,0,-6.907755278982137,0,0,0,0,0,0,0,0,0,0,9.643650760992955,2.6457513110645907,0.5,0.3,0,0,0,0.03162277660168379,0,0,0,0,0,0,0,0,0,0
-31,9,0.13,0.11,0.4,-11,-7,-0.008,-0.2,-8e-4,-8e-4,-8e-4,-8e-4,0,0,0,0,-8e-4,961,81,0.016900000000000002,0.0121,0.16000000000000003,121,49,64e-6,0.04000000000000001,64e-8,64e-8,64e-8,64e-8,0,0,0,0,64e-8,0,2.1972245773362196,-2.0402208285265546,-2.2072749131897207,-0.916290731874155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.36055512754639896,0.33166247903553997,0.6324555320336759,0,0,0,0,0,0,0,0,0,0,0,0,0
-26,7,0.03,0.02,0.6,-10,8,-0.007,-0.9,-8e-4,-8e-4,-8e-4,-8e-4,0,0,0,0,-8e-4,676,49,9e-4,4e-4,0.36,100,64,49000000000000005e-21,0.81,64e-8,64e-8,64e-8,64e-8,0,0,0,0,64e-8,0,1.9459101490553132,-3.506557897319982,-3.912023005428146,-0.5108256237659907,0,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,0,0,2.6457513110645907,0.17320508075688773,0.1414213562373095,0.7745966692414834,0,2.8284271247461903,0,0,0,0,0,0,0,0,0,0,0
-128,5,-0.17,0.13,0.4,-11,-9,-0.01,-0.4,-8e-4,-9e-4,-9e-4,-9e-4,1e-4,0,0,0,-9e-4,16384,25,0.028900000000000006,0.016900000000000002,0.16000000000000003,121,81,1e-4,0.16000000000000003,64e-8,81e-8,81e-8,81e-8,1e-8,0,0,0,81e-8,0,1.6094379124341003,0,-2.0402208285265546,-0.916290731874155,0,0,0,0,0,0,0,0,-9.210340371976182,0,0,0,0,0,2.23606797749979,0,0.36055512754639896,0.6324555320336759,0,0,0,0,0,0,0,0,0.01,0,0,0,0
-194,3,-0.17,-0.04,0.2,-11,-2,0.005,2.3,-6e-4,-6e-4,-6e-4,-6e-4,0,0,0,0,-6e-4,37636,9,0.028900000000000006,0.0016,0.04000000000000001,121,4,25e-6,5.289999999999999,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,0,0,0,0,35999999999999994e-23,0,1.0986122886681096,0,0,-1.6094379124341003,0,0,-5.298317366548036,0.832909122935104,0,0,0,0,0,0,0,0,0,0,1.7320508075688772,0,0,0.4472135954999579,0,0,0.07071067811865475,1.51657508881031,0,0,0,0,0,0,0,0,0
102,-3,0.16,-0.03,0.2,-11,7,0.007,-0.1,-6e-4,-6e-4,-6e-4,-6e-4,0,0,0,0,-6e-4,10404,9,0.0256,9e-4,0.04000000000000001,121,49,49000000000000005e-21,0.010000000000000002,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,0,0,0,0,35999999999999994e-23,4.624972813284271,0,-1.8325814637483102,0,-1.6094379124341003,0,1.9459101490553132,-4.961845129926823,0,0,0,0,0,0,0,0,0,0,10.099504938362077,0,0.4,0,0.4472135954999579,0,2.6457513110645907,0.08366600265340755,0,0,0,0,0,0,0,0,0,0
146,2,0.25,0.03,0.5,-10,-1,0.005,0.5,-6e-4,-6e-4,-6e-4,-6e-4,-2e-4,0,0,0,-6e-4,21316,4,0.0625,9e-4,0.25,100,1,25e-6,0.25,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,4e-8,0,0,0,35999999999999994e-23,4.983606621708336,0.6931471805599453,-1.3862943611198906,-3.506557897319982,-0.6931471805599453,0,0,-5.298317366548036,-0.6931471805599453,0,0,0,0,0,0,0,0,0,12.083045973594572,1.4142135623730951,0.5,0.17320508075688773,0.7071067811865476,0,0,0.07071067811865475,0.7071067811865476,0,0,0,0,0,0,0,0,0
-234,1,-0.12,0.13,1,-10,-11,-0.009,0,-8e-4,-8e-4,-8e-4,-8e-4,0,0,0,0,-8e-4,54756,1,0.0144,0.016900000000000002,1,100,121,8099999999999999e-20,0,64e-8,64e-8,64e-8,64e-8,0,0,0,0,64e-8,0,0,0,-2.0402208285265546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.36055512754639896,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-323,-7,-0.22,0.09,0.7,-10,-3,-0.007,-0.4,-8e-4,-8e-4,-8e-4,-8e-4,0,0,0,0,-8e-4,104329,49,0.0484,0.0081,0.48999999999999994,100,9,49000000000000005e-21,0.16000000000000003,64e-8,64e-8,64e-8,64e-8,0,0,0,0,64e-8,0,0,0,-2.407945608651872,-0.35667494393873245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.8366600265340756,0,0,0,0,0,0,0,0,0,0,0,0,0
-328,-15,-0.3,0.03,0.4,-11,4,-0.005,-0.3,-6e-4,-7e-4,-7e-4,-8e-4,1e-4,0,1e-4,0,-8e-4,107584,225,0.09,9e-4,0.16000000000000003,121,16,25e-6,0.09,35999999999999994e-23,49e-8,49e-8,64e-8,1e-8,0,1e-8,0,64e-8,0,0,0,-3.506557897319982,-0.916290731874155,0,1.3862943611198906,0,0,0,0,0,0,-9.210340371976182,0,-9.210340371976182,0,0,0,0,0,0.17320508075688773,0.6324555320336759,0,2,0,0,0,0,0,0,0.01,0,0.01,0,0
200,-21,0.08,-0.12,-0.2,-11,17,0.011,-0.2,-5e-4,-5e-4,-5e-4,-5e-4,0,0,0,0,-5e-4,4e4,441,0.0064,0.0144,0.04000000000000001,121,289,0.00012099999999999999,0.04000000000000001,25e-8,25e-8,25e-8,25e-8,0,0,0,0,25e-8,5.298317366548036,0,-2.5257286443082556,0,0,0,2.833213344056216,-4.509860006183766,0,0,0,0,0,0,0,0,0,0,14.142135623730951,0,0.282842712474619,0,0,0,4.123105625617661,0.10488088481701516,0,0,0,0,0,0,0,0,0,0
384,-10,0.27,-0.02,0.3,-11,6,0.008,0.5,-5e-4,-5e-4,-5e-4,-5e-4,0,0,0,0,-5e-4,147456,100,0.0729,4e-4,0.09,121,36,64e-6,0.25,25e-8,25e-8,25e-8,25e-8,0,0,0,0,25e-8,5.950642552587727,0,-1.3093333199837622,0,-1.2039728043259361,0,1.791759469228055,-4.8283137373023015,-0.6931471805599453,0,0,0,0,0,0,0,0,0,19.595917942265423,0,0.5196152422706632,0,0.5477225575051661,0,2.449489742783178,0.08944271909999159,0.7071067811865476,0,0,0,0,0,0,0,0,0
318,3,0.34,0.1,0.8,-10,-10,0.002,1,-8e-4,-6e-4,-6e-4,-6e-4,-2e-4,0,-2e-4,0,-6e-4,101124,9,0.11560000000000002,0.010000000000000002,0.6400000000000001,100,100,4e-6,1,64e-8,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,4e-8,0,4e-8,0,35999999999999994e-23,5.762051382780177,1.0986122886681096,-1.0788096613719298,-2.3025850929940455,-0.2231435513142097,0,0,-6.214608098422191,0,0,0,0,0,0,0,0,0,0,17.832554500127006,1.7320508075688772,0.5830951894845301,0.31622776601683794,0.8944271909999159,0,0,0.044721359549995794,1,0,0,0,0,0,0,0,0,0
-332,3,-0.21,0.16,1.2,-10,-14,-0.01,0,-8e-4,-8e-4,-8e-4,-8e-4,0,0,0,0,-8e-4,110224,9,0.04409999999999999,0.0256,1.44,100,196,1e-4,0,64e-8,64e-8,64e-8,64e-8,0,0,0,0,64e-8,0,1.0986122886681096,0,-1.8325814637483102,0.1823215567939546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7320508075688772,0,0.4,1.0954451150103321,0,0,0,0,0,0,0,0,0,0,0,0,0
-427,-19,-0.36,0.05,0.3,-11,1,-0.002,-0.2,-7e-4,-7e-4,-7e-4,-7e-4,1e-4,0,0,0,-7e-4,182329,361,0.1296,0.0025000000000000005,0.09,121,1,4e-6,0.04000000000000001,49e-8,49e-8,49e-8,49e-8,1e-8,0,0,0,49e-8,0,0,0,-2.995732273553991,-1.2039728043259361,0,0,0,0,0,0,0,0,-9.210340371976182,0,0,0,0,0,0,0,0.22360679774997896,0.5477225575051661,0,1,0,0,0,0,0,0,0.01,0,0,0,0
139,-39,0.23,-0.03,-0.5,-11,8,0.008,-0.1,-6e-4,-6e-4,-6e-4,-6e-4,0,0,0,0,-6e-4,19321,1521,0.0529,9e-4,0.25,121,64,64e-6,0.010000000000000002,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,0,0,0,0,35999999999999994e-23,4.9344739331306915,0,-1.4696759700589417,0,0,0,2.0794415416798357,-4.8283137373023015,0,0,0,0,0,0,0,0,0,0,11.789826122551595,0,0.47958315233127197,0,0,0,2.8284271247461903,0.08944271909999159,0,0,0,0,0,0,0,0,0,0
-113,-34,0.32,0.07,-0.8,-12,-2,0.005,-0.1,-6e-4,-6e-4,-6e-4,-6e-4,0,0,0,0,-6e-4,12769,1156,0.1024,0.004900000000000001,0.6400000000000001,144,4,25e-6,0.010000000000000002,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,0,0,0,0,35999999999999994e-23,0,0,-1.1394342831883648,-2.659260036932778,0,0,0,-5.298317366548036,0,0,0,0,0,0,0,0,0,0,0,0,0.565685424949238,0.2645751311064591,0,0,0,0.07071067811865475,0,0,0,0,0,0,0,0,0,0
-54,-38,0.39,0.01,0.1,-11,4,0.002,0.1,-7e-4,-6e-4,-6e-4,-6e-4,-2e-4,0,0,0,-6e-4,2916,1444,0.1521,1e-4,0.010000000000000002,121,16,4e-6,0.010000000000000002,49e-8,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,4e-8,0,0,0,35999999999999994e-23,0,0,-0.9416085398584448,-4.605170185988091,-2.3025850929940455,0,1.3862943611198906,-6.214608098422191,-2.3025850929940455,0,0,0,0,0,0,0,0,0,0,0,0.6244997998398398,0.1,0.31622776601683794,0,2,0.044721359549995794,0.31622776601683794,0,0,0,0,0,0,0,0,0
-72,-39,0.29,0.07,0.6,-10,-8,-0.011,0.4,-8e-4,-8e-4,-8e-4,-8e-4,0,0,0,0,-8e-4,5184,1521,0.0841,0.004900000000000001,0.36,100,64,0.00012099999999999999,0.16000000000000003,64e-8,64e-8,64e-8,64e-8,0,0,0,0,64e-8,0,0,-1.2378743560016174,-2.659260036932778,-0.5108256237659907,0,0,0,-0.916290731874155,0,0,0,0,0,0,0,0,0,0,0,0.5385164807134504,0.2645751311064591,0.7745966692414834,0,0,0,0.6324555320336759,0,0,0,0,0,0,0,0,0
-81,-42,0.16,0.04,0.9,-10,1,-0.007,-0.5,-7e-4,-7e-4,-7e-4,-7e-4,0,0,0,0,-7e-4,6561,1764,0.0256,0.0016,0.81,100,1,49000000000000005e-21,0.25,49e-8,49e-8,49e-8,49e-8,0,0,0,0,49e-8,0,0,-1.8325814637483102,-3.2188758248682006,-0.10536051565782628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.9486832980505138,0,1,0,0,0,0,0,0,0,0,0,0,0
-83,-46,-0.23,0.04,0.9,-10,-1,-0.012,0,-9e-4,-9e-4,-9e-4,-9e-4,0,0,0,0,-9e-4,6889,2116,0.0529,0.0016,0.81,100,1,144e-6,0,81e-8,81e-8,81e-8,81e-8,0,0,0,0,81e-8,0,0,0,-3.2188758248682006,-0.10536051565782628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9486832980505138,0,0,0,0,0,0,0,0,0,0,0,0,0
-27,-48,-0.38,0.01,0.4,-11,6,-0.009,-0.7,-8e-4,-8e-4,-8e-4,-8e-4,0,0,0,0,-8e-4,729,2304,0.1444,1e-4,0.16000000000000003,121,36,8099999999999999e-20,0.48999999999999994,64e-8,64e-8,64e-8,64e-8,0,0,0,0,64e-8,0,0,0,-4.605170185988091,-0.916290731874155,0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6324555320336759,0,2.449489742783178,0,0,0,0,0,0,0,0,0,0,0
294,-17,0.3,0.04,-0.2,-11,1,0.003,-0.1,-6e-4,-6e-4,-6e-4,-6e-4,0,0,0,0,-6e-4,86436,289,0.09,0.0016,0.04000000000000001,121,1,9e-6,0.010000000000000002,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,35999999999999994e-23,0,0,0,0,35999999999999994e-23,5.683579767338681,0,-1.2039728043259361,-3.2188758248682006,0,0,0,-5.809142990314028,0,0,0,0,0,0,0,0,0,0,17.146428199482248,0,0.5477225575051661,0.2,0,0,1,0.05477225575051661,0,0,0,0,0,0,0,0,0,0
146,-6,0.18,0.11,0.6,-10,-9,-0.007,-0.1,-7e-4,-7e-4,-7e-4,-7e-4,0,0,0,0,-7e-4,21316,36,0.0324,0.0121,0.36,100,81,49000000000000005e-21,0.010000000000000002,49e-8,49e-8,49e-8,49e-8,0,0,0,0,49e-8,4.983606621708336,0,-1.7147984280919268,-2.2072749131897207,-0.5108256237659907,0,0,0,0,0,0,0,0,0,0,0,0,0,12.083045973594572,0,0.4242640687119285,0.33166247903553997,0.7745966692414834,0,0,0,0,0,0,0,0,0,0,0,0,0
-182,-6,-0.33,0.14,0.4,-11,-11,-0.016,0,-9e-4,-9e-4,-9e-4,-9e-4,1e-4,0,0,0,-9e-4,33124,36,0.10890000000000001,0.019600000000000003,0.16000000000000003,121,121,256e-6,0,81e-8,81e-8,81e-8,81e-8,1e-8,0,0,0,81e-8,0,0,0,-1.9661128563728327,-0.916290731874155,0,0,0,0,0,0,0,0,-9.210340371976182,0,0,0,0,0,0,0,0.37416573867739417,0.6324555320336759,0,0,0,0,0,0,0,0,0.01,0,0,0,0
-259,-10,-0.43,-0.05,0,-11,-2,-0.008,2,-8e-4,-8e-4,-8e-4,-8e-4,1e-4,0,0,0,-8e-4,67081,100,0.18489999999999998,0.0025000000000000005,0,121,4,64e-6,4,64e-8,64e-8,64e-8,64e-8,1e-8,0,0,0,64e-8,0,0,0,0,0,0,0,0,0.6931471805599453,0,0,0,0,-9.210340371976182,0,0,0,0,0,0,0,0,0,0,0,0,1.4142135623730951,0,0,0,0,0.01,0,0,0,0
